n_instances,n_features,n_classes,dimensionality,mean_mean,mean_std,mean_min,mean_max,std_mean,std_std,std_min,std_max,skewness_mean,skewness_std,kurtosis_mean,kurtosis_std,correlation_mean,correlation_std,correlation_max,class_entropy,class_imbalance_ratio,min_class_size,max_class_size,mutual_info_mean,mutual_info_max,mutual_info_min,missing_values,missing_ratio,unique_ratio_mean,unique_ratio_std,landmark_simple,dataset_id,dataset_name,best_algorithm
162,12,4,0.07407407407407407,29.351337448559672,36.401132285360795,4.617283950617284,92.28395061728395,16.817024168262016,20.55146899488479,2.9408446561441157,52.33174058835769,0.3594372413820171,0.39672290854060455,-0.5233497349665954,0.765091867386934,0.12977025655588786,0.2191277760666226,0.9998528209151386,0.8612253095258015,33.666666666666664,2,101,0.01705412573307824,0.12118372345853712,0.0,0,0.0,0.3410493827160494,0.3755563283434012,0.5,449,analcatdata_homerun,RandomForest
264,4,2,0.015151515151515152,17.184876893939403,12.751488541801354,0.36742424242424243,35.56439393939394,6.768204845080284,4.469469511196916,0.48210337947707127,13.035340265785612,0.08438700746225744,0.7294133698948708,-0.1747160441490016,1.0773109941679893,0.23404823597424212,0.20319168309483762,0.5972569848847115,0.2587043978901781,12.25,19,245,0.06942304888007278,0.1716706999806452,0.005089989578793919,0,0.0,0.2746212121212121,0.29984715458997185,0.5,450,analcatdata_lawsuit,RandomForest
474,2,2,0.004219409282700422,69.51476793248945,30.580168776371305,38.934599156118146,100.09493670886076,15.29392658766746,0.023596855023384045,15.270329732644077,15.317523442690845,0.1857025517799517,0.25902662132296483,-0.4429820617094,0.06517887994681182,0.12907846946944515,0.12907846946944515,0.2581569389388903,0.687117497589165,1.240566037735849,211,263,0.08069005972815557,0.10117014761611576,0.060209971840195387,0,0.0,0.0981012658227848,0.0390295358649789,0.5,451,irish,LogisticRegression
267,3,7,0.011235955056179775,27.401036441947557,34.38391464469832,2.98127404494382,76.02707865168537,6.965661152346474,8.058154746499357,1.2202609881448045,18.361480944546937,-0.07684637607067629,0.4234163427936116,-1.1157556299079474,0.4218162497636606,0.23472906882179576,0.19768613759317155,0.5351161658676846,1.7416759430691096,4.818181818181818,21,106,0.03876719061785675,0.07442402653247138,0.020120120471786684,0,0.0,0.14232209737827714,0.13241700022219988,0.5,452,analcatdata_broadwaymult,RandomForest
1320,15,3,0.011363636363636364,638.2907,1125.5876893580648,0.2687825757575757,4538.432575757576,326.36130228573046,517.636141652369,0.025211189886644753,2104.9801319870035,0.8271813939663909,0.9357541149358439,2.117930382290157,2.0696390886317015,0.5239999463884721,0.28714059167090067,0.9836502400833735,0.3763666387316179,20.620689655172413,57,1196,0.10819318181004238,0.165907637875375,0.018967576104406136,0,0.0,0.3956565656565657,0.28043437636094937,0.5,454,analcatdata_halloffame,RandomForest
392,7,3,0.017857142857142856,485.2720481049563,1019.3057024493921,5.471938775510204,2977.5841836734694,143.88627902211346,289.63187788285524,1.703606114150195,848.3184465698364,0.5101892719428414,0.3061186351998641,-0.5128663337189587,0.722598428713318,0.5497643593818378,0.3073704550455415,0.9508233008277817,0.9204425390753399,245.0,0,245,0.2743365099566629,0.5670310102209744,0.03062213914205625,0,0.0,0.27696793002915454,0.26886993430432876,0.5,455,cars,LogisticRegression
841,70,4,0.08323424494649227,10.12524205877357,13.27390110482709,0.4447086801426873,77.3602853745541,5.353340519534989,4.711599432830806,0.804031868579598,31.053247842749826,1.1127129534748095,0.6766029720566435,2.3380011583006444,3.612692531718311,0.1463035489610775,0.11603868861416577,0.7064584203986435,1.238942395008713,5.660714285714286,55,317,0.17611809174033843,0.5727454527572333,0.015808278779985585,0,0.0,0.034312892814676414,0.025310347105353386,0.5,458,analcatdata_authorship,LogisticRegression
100,6,2,0.06,37.54040000000001,68.69592761236532,0.05,189.02310000000006,50.647163904884565,108.31117392975553,0.21794494717703392,292.7696784357799,2.4105713753548614,1.4735567996125898,8.458371258827029,8.012046953797652,0.12433568589123034,0.1260787777373231,0.38536546178971176,0.583258840128597,2.607142857142857,27,73,0.11093212627789699,0.5166120306159485,0.0,0,0.0,0.3116666666666667,0.3189784040060114,0.5,461,analcatdata_creditscore,RandomForest
180,31,2,0.17222222222222222,5.52878494623656,16.37759735117337,0.005555555555555556,70.67833333333336,1.2956269789489965,2.6685641286652686,0.06621756135723175,11.13798443266205,2.73528597571125,2.7670521161328026,13.744132206822991,32.56305616184249,0.09447361700047001,0.09785457411439583,0.873331368561546,0.40294135786694235,5.961538461538462,25,155,0.012408691251273214,0.08137132886208964,0.0,0,0.0,0.056810035842293896,0.11108162402116706,0.5,463,backache,KNN
250,2,2,0.008,0.21580198265999995,0.28855994425999987,-0.07275796159999992,0.5043619269199998,0.3714142532869715,0.11710168122786557,0.2543125720591059,0.48851593451483705,-0.14775745458121187,0.06016191524991854,-0.8853409481435346,0.3048313623254555,0.09822158175639605,0.09822158175639605,0.1964431635127921,0.6931471805599453,0.9920634920634921,125,125,0.27775163313278894,0.3047893841010163,0.2507138821645616,0,0.0,1.0,0.0,0.5,464,prnn_synth,LogisticRegression
112,12,2,0.10714285714285714,10.346612351190476,31.513803435292814,0.832285714285714,114.86607142857143,7.6796117988204315,25.087512054230118,0.10831516985357204,90.88547498438767,-0.0452364247313457,0.25512892061128406,0.14391580995409506,0.7640904175468233,0.5766758491626732,0.30088516866928683,0.8357284796256996,0.6905939864775922,1.1320754716981132,52,60,0.05538259872435795,0.39342583572663203,0.0,0,0.0,0.8206845238095237,0.09932129997052228,0.5,466,schizo,KNN
672,5,2,0.00744047619047619,28.800744047619048,31.211298513861024,5.310267857142857,90.0,5.645659350451733,3.4946715425591983,0.816496580927726,9.958064596429411,0.3384061237421309,0.32098437527150125,-0.36968770345513535,0.8490360983166042,0.06344613838340597,0.06399175029554537,0.20723604238085463,0.6365141682948128,1.991111111111111,224,448,0.014816649919466185,0.03488182922838701,0.0,0,0.0,0.04047619047619048,0.022887659440155216,0.5,470,profb,RandomForest
311,32,6,0.10289389067524116,3.235631028938907,0.75825943698071,1.729903536977492,4.434083601286174,0.9878221380792557,0.1289105865864143,0.6605350027065645,1.248209809784332,-0.2682188813652703,0.6857187891772366,0.18903904533482696,1.022942310723857,0.12475136692687358,0.11327670802606095,0.7791139796554948,1.102327486291654,87.5,1,175,0.028424290219081882,0.16614852172940875,0.0,0,0.0,0.01587620578778135,0.0011189237063565153,0.5,474,analcatdata_marketing,LogisticRegression
400,1,4,0.0025,15.0975,0.0,15.0975,15.0975,29.988130881233662,0.0,29.988130881233662,29.988130881233662,3.2097272242789345,0.0,11.772770291339945,0.0,0.0,0.0,0.0,1.3862943611198906,0.9900990099009901,100,100,0.21179064450689733,0.21179064450689733,0.21179064450689733,0,0.0,0.1825,0.0,0.5,475,analcatdata_germangss,LogisticRegression
194,8,2,0.041237113402061855,8189.910889175258,21114.792448919776,1.577319587628866,64047.742268041235,3433.374743201803,8915.395851021392,0.9231842199958321,27020.610930115323,1.6375682991837515,1.7576916451505207,7.374651975350511,10.256147453065127,0.16897918246735494,0.1747843149168812,0.7296639530616853,0.644527409169329,1.8676470588235294,67,127,0.1513532697124373,0.30512037306210305,0.0,0,0.0,0.45038659793814434,0.29256763745122616,0.5,481,biomed,RandomForest
1074,13,4,0.012104283054003724,341.4497206703911,204.20295537882467,13.410614525139664,656.4124767225326,109.38520137239851,69.89753194023723,20.06014975024481,319.96268910672353,1.3583158193448694,1.06504616855316,3.754125167290122,4.6482152302548405,0.6001629835668074,0.32148712768152443,0.9891928429766851,1.0195769802529122,267.0,1,534,0.29231098393244825,0.5317222223470617,0.08971616637187818,0,0.0,0.29995702621400944,0.10051743184557417,0.5,488,colleges_aaup,LogisticRegression
1024,2,4,0.001953125,85.62917480468751,48.500708007812484,37.128466796875024,134.1298828125,7.638547579692629,7.4928987992070795,0.14564878048554936,15.131446378899708,0.4252775023574187,0.2996007623474395,-0.5751143836934818,0.4463007704306292,0.2275517727446521,0.2275517727446521,0.4551035454893042,1.2818928148346054,404.0,0,404,0.07797667001136266,0.11703024778624593,0.038923092236479384,0,0.0,0.0439453125,0.03125,0.5,679,rmftsa_sleepdata,LogisticRegression
130,1,5,0.007692307692307693,18212792.307692308,0.0,18212792.307692308,18212792.307692308,44932079.89068632,0.0,44932079.89068632,44932079.89068632,5.435350604274204,0.0,36.20973637758464,0.0,0.0,0.0,0.0,1.6094379124341005,0.9629629629629629,26,26,0.455455163752005,0.455455163752005,0.455455163752005,0,0.0,0.9923076923076923,0.0,0.5,685,visualizing_livestock,KNN
310,8,9,0.025806451612903226,144.80141233870967,188.50091702539032,0.23120741935483877,496.10322580645163,40.91803089752343,51.524148268406634,0.08954618727020484,124.12957195912446,0.115121846794309,0.35753622383036693,-0.7836658132181151,0.6775598033207654,0.6210570212169855,0.4058814473585939,0.9981932098216333,2.1632451594242017,41.0,0,41,1.3700547553091493,2.176224419521099,0.0,0,0.0,0.5657258064516129,0.26294744086932936,0.5,694,diggle_table_a2,LogisticRegression
125,4,2,0.032,16.01524,23.93677049171003,0.8209600000000006,57.44,6.152754706042156,6.697066320179016,0.07714323301495735,17.49349593420366,0.2927232788261741,0.7516772144437492,-0.6304987014377501,0.7259086205968166,0.23063655603936245,0.21707921708577535,0.6364835300573672,0.6696343095488462,1.52,49,76,0.004040567116514571,0.016075795127690196,0.0,0,0.0,0.132,0.1409113196304683,0.5,714,fruitfly,LogisticRegression
1000,25,2,0.025,-1.6000000026050755e-10,1.0313796585592316e-08,-2.1000000006710095e-08,2.1999999990418574e-08,0.9994999059503388,1.1568067141884161e-08,0.9994998819231988,0.9994999288369357,0.06442712495205016,0.30535412548795604,-0.9906482657383012,0.6564066067030787,0.038842479985194606,0.10555933351080264,0.9249392587224514,0.6866350322126447,1.2545045045045045,443,557,0.02661883882917085,0.24057828655375735,0.0,0,0.0,0.9998400000000001,0.00036660605559646754,0.5,715,fri_c3_1000_25,RandomForest
100,50,2,0.5,7.999999997169993e-10,3.0452586098412366e-08,-6.000000000838668e-08,6.000000000394579e-08,0.9949874615991051,2.9931544879036605e-08,0.9949874086279282,0.9949875242144044,0.015288109486020609,0.2597576706231305,-1.0783328489479762,0.37333995673018666,0.07968929917050893,0.07333710117001914,0.9143868928910822,0.6640641265641081,1.5897435897435896,38,62,0.023702991910633502,0.3121014991706965,0.0,0,0.0,1.0,0.0,0.5,716,fri_c3_100_50,RandomForest
508,10,2,0.01968503937007874,48.00183464566926,50.26300468114142,2.8444291338582666,169.04816929133852,7.470359961313146,4.540076121900684,1.0495851584414244,14.168906625269026,0.8141600127632078,0.7995581303828216,1.6947597942269872,3.689318004090958,0.3488907922547486,0.24953475441731227,0.9236739065855124,0.6851900368105215,1.2825112107623318,222,286,0.11728307880893815,0.3718597017247687,0.0,0,0.0,0.8482283464566928,0.12171802816574365,0.5,717,rmftsa_ladata,LogisticRegression
1000,100,2,0.1,1.0200000010736693e-09,1.0288809453335482e-08,-2.7999999998806758e-08,2.799999999936187e-08,0.9994999040873874,8.349821054230204e-09,0.9994998873057032,0.999499927934218,0.031472793732195574,0.1721004020676471,-1.143788832384322,0.32201225766948344,0.026102589348026464,0.03479792732164766,0.9339117890659522,0.6849326630370529,1.2906178489702518,436,564,0.011995478745012646,0.2681938165451061,0.0,0,0.0,0.9997899999999998,0.0004537620521815375,0.5,718,fri_c4_1000_100,RandomForest
137,7,2,0.051094890510948905,19.047966631908235,25.026612828637173,0.9343065693430657,58.56934306569343,6.771329097737075,6.781485733515368,0.2477454415836079,19.966320408711447,0.11977788638657441,2.0869976017646152,4.017739822800739,8.843410986927942,0.07524646633084589,0.086618156609983,0.41762388293821395,0.6221611118996319,2.1363636363636362,43,94,0.043803808666296976,0.13040272648298257,0.0,0,0.0,0.09384775808133472,0.10318512514580172,0.5,719,veteran,RandomForest
4177,7,2,0.0016758439071103662,0.38270340982933787,0.220641646752528,0.1395163993296614,0.82874215944458,0.17459748528744548,0.13819700354230915,0.041822049477699706,0.49033031361377233,0.6201459731268283,1.1590732625815034,11.018514540259845,26.502365969812434,0.764034156130643,0.3164623685038666,0.9868115846024934,0.6931407325677168,1.0067243035542748,2081,2096,0.17077758875368315,0.22218553321238765,0.12039359701835295,0,0.0,0.20677861759978114,0.19487316440218944,0.5,720,abalone,RandomForest
200,10,2,0.05,-0.011,0.07017121917139534,-0.115,0.105,0.8371013090799501,0.05671329946876614,0.775870478881622,0.9975469913743432,0.020412594228109125,0.1314633338347495,-1.5441298318776913,0.16164841515341843,0.05310390657545036,0.049323825428046746,0.17534287930998008,0.6926971130356336,1.0510204081632653,97,103,0.05063517268131772,0.24304894285015055,0.0,0,0.0,0.014500000000000002,0.0014999999999999998,0.5,721,pwLinear,RandomForest
1000,25,2,0.025,5.200000085603394e-10,1.0632478543172546e-08,-1.4999999985443324e-08,2.0999999993165373e-08,0.9994999001968288,9.654552740364982e-09,0.9994998791062667,0.999499919544385,0.10130701796745256,0.31513974045068555,-0.9719943511604321,0.5967686865512803,0.04619884124087012,0.1172565902477981,0.928574282608024,0.688722651213499,1.2048458149779735,453,547,0.02543903738801312,0.21416306257791318,0.0,0,0.0,1.0,0.0,0.5,723,fri_c4_1000_25,RandomForest
468,3,2,0.00641025641025641,673.5,928.818873623916,7.0,1987.0,7.110659101349729,5.604529361740778,2.581988897471611,15.008331019803634,0.0,0.0,-1.2150578722054861,0.011897499136818125,0.22160476556279396,0.4145845540061678,0.9972214450325728,0.6869615765973234,1.244019138755981,208,260,0.08715159852759598,0.230359940262711,0.006228455913872555,0,0.0,0.0527065527065527,0.04144540320790927,0.5,724,analcatdata_vineyard,RandomForest
8192,8,2,0.0009765625,1.654425210586546,2.2265138577038828,-0.008189235595703092,6.508056640625,1.0826739624695267,1.1905016951677632,0.20125058924775918,3.102521727481389,0.469322356343025,0.9237483402199135,0.6958003259280829,3.2129849642076826,0.007462643371486229,0.0065885871461984985,0.02323533618253503,0.6744781388686002,1.4767230955259976,3307,4885,0.04961984576452677,0.2291258568706378,0.0,0,0.0,0.872406005859375,0.3295587525008174,0.5,725,bank8FM,LogisticRegression
100,5,2,0.05,-1.000000000916934e-08,3.2249030992400215e-08,-5.999999999728445e-08,4.000000000004e-08,0.9949874637256512,2.2627269499810416e-08,0.9949874430818302,0.994987497463792,0.2455130659578681,0.3802539287011928,-0.6459743281343738,0.7468265423812929,0.2502757541836831,0.294181121167732,0.8889065655566077,0.6730116670092565,1.4634146341463414,40,60,0.13405115132454223,0.2591985549962681,0.0,0,0.0,1.0,0.0,0.5,726,fri_c2_100_5,KNN
4052,7,2,0.0017275419545903258,281.9487730926527,690.102804518615,0.02295162882527147,1972.3484698914117,1.7575764251590418,3.3069847698632735,0.1497492956896251,9.84980946134536,2.746969396828416,3.0077670109384496,17.01906024886725,28.156139508478027,0.04851662149935908,0.06450113231144963,0.2598099616767306,0.5506585440736059,3.169753086419753,971,3081,0.07589422177787261,0.517297227886836,0.0,0,0.0,0.0019743336623889436,0.0029021457660776584,0.5,728,analcatdata_supreme,RandomForest
250,5,2,0.02,8.000000000296659e-09,1.8242806800645328e-08,-1.6000000006899385e-08,3.599999998926684e-08,0.9979980215768837,1.6633835642903495e-08,0.9979979938330238,0.9979980426463826,-0.08003089468067454,0.09092068394462582,-1.0558260317864268,0.21663269465252225,0.1192901874815497,0.25045532140937943,0.8728641525001244,0.691994737783755,1.0916666666666666,119,131,0.13788207050485504,0.30435361968386987,0.009196206532762874,0,0.0,1.0,0.0,0.5,730,fri_c1_250_5,RandomForest
250,50,2,0.2,5.359999997614772e-09,2.0716910972492464e-08,-4.000000002402082e-08,4.4000000033683764e-08,0.9979980266562365,2.1922695702440326e-08,0.9979979881089812,0.9979980808419486,0.00334471241556439,0.09319964687902414,-1.1802359242819487,0.07817010669309309,0.048244324935786925,0.037884144726087046,0.2120995153406591,0.6910977801629237,1.1271186440677967,117,133,0.01414845717417437,0.09882196773083063,0.0,0,0.0,1.0,0.0,0.5,732,fri_c0_250_50,LogisticRegression
209,6,2,0.028708133971291867,2486.0215311004786,4288.264198618222,4.698564593301436,11796.153110047846,2650.1391741592793,4277.019374482753,6.799947075989515,11698.476757486706,3.085775688446612,0.6514713804538831,12.860005128836166,5.803895449805798,0.3837721974266257,0.21344082834754774,0.758157347803723,0.5812017320882035,2.6842105263157894,56,153,0.27391409859155663,0.3181847200850021,0.21090749393671437,0,0.0,0.14035087719298248,0.06937340724380078,0.5,733,machine_cpu,RandomForest
8192,12,2,0.00146484375,135460.4337241618,364205.0224179624,1.8845544433594181,1328125.9598388672,67241.64389714607,129416.78422400258,2.4793420859996935,421993.6681490159,5.0733754442753165,4.287186840632755,77.02153968692424,101.48469330685442,0.2113091117762082,0.19714244833628505,0.8810693839008278,0.6128575095115436,2.3062953995157387,2477,5715,0.13356199001582772,0.2291678220266915,0.03443073211955738,0,0.0,0.34228515625,0.3854557664043024,0.5,735,cpu_small,RandomForest
111,3,2,0.02702702702702703,101.56456456456458,60.63463361006861,42.0990990990991,184.80180180180182,44.45115305782189,34.12472336788312,9.486944198124416,90.7407771919668,0.17892039338492838,0.7635070990544774,-0.13095390062425105,0.9502447573244761,0.29799349919261214,0.2565536605071301,0.6985414096486389,0.6921323091505793,1.0740740740740742,53,58,0.08405705681915832,0.23804296959868299,0.0,0,0.0,0.5945945945945946,0.19860727644187928,0.5,736,visualizing_environmental,LogisticRegression
3107,6,2,0.0019311232700354038,-15273134.720528873,34151784.82748508,-91638847.14773093,11.885160685226952,1912308.1955120813,4276048.624918567,0.19802401568052816,11473843.59592445,0.033454468126731675,0.6517342102507632,1.953988095466513,2.893413818432258,0.47648778317806717,0.37951921350106305,0.9940022202320574,0.6931148083609359,1.0155642023346303,1541,1566,0.048185328166336104,0.13988742764378026,0.00776282705263287,0,0.0,0.9682437506705289,0.033721351705811364,0.5,737,space_ga,RandomForest
193,10,2,0.05181347150259067,7.768911917098447,17.50781605982068,0.7253886010362695,60.23834196891192,1.851504150783608,3.0975647681778877,0.426069330939353,11.074181397466354,0.13467692081850613,0.8042676512791048,-0.4237842146049681,1.422711161474378,0.06927054375572637,0.06651882555859592,0.2505200561050586,0.6657134397992868,1.5866666666666667,74,119,0.0351074038385669,0.18732611946505995,0.0,0,0.0,0.039896373056994824,0.06647690605288009,0.5,738,pharynx,LogisticRegression
1000,10,2,0.01,-1.9999998931985435e-10,1.1088733024050578e-08,-2.0000000012398988e-08,1.299999998816137e-08,0.9994999019794459,6.700740221778987e-09,0.9994998924107688,0.9994999166185281,0.22865470191775827,0.4563307236987306,-0.7052555180972628,0.9617561062541492,0.12185247442141613,0.24644285676824343,0.9312145612863052,0.6859298002523728,1.2698412698412698,440,560,0.0565291383675689,0.22746343545789638,0.0,0,0.0,0.9999,0.00030000000000000024,0.5,740,fri_c3_1000_10,RandomForest
1024,2,2,0.001953125,68.265625,65.8642578125,2.4013671875,134.1298828125,8.196949613425106,6.934496765474602,1.2624528479505046,15.131446378899708,0.39001913712462366,0.33485912758023445,-0.8957570135166676,0.766943400253815,0.10363928299199174,0.10363928299199175,0.2072785659839835,0.6931300143240232,1.0098039215686274,509,515,0.0870759626928207,0.13585259604037514,0.03829932934526625,0,0.0,0.03955078125,0.03564453125,0.5,741,rmftsa_sleepdata,RandomForest
500,100,2,0.2,1.4199999985872734e-09,1.3668342985574965e-08,-3.6000000048330705e-08,3.399999996678282e-08,0.9989995271852768,1.2739793382421207e-08,0.9989994913532348,0.9989995563082151,0.03525644315531827,0.17767767065627488,-1.1273334539017434,0.3780613291730528,0.035138756572145866,0.03809111663188217,0.9317732430390292,0.6844097029195598,1.298165137614679,217,283,0.015244489639007519,0.27963973718688484,0.0,0,0.0,0.9998400000000001,0.000542586398650022,0.5,742,fri_c4_500_100,RandomForest
1000,5,2,0.005,1.2000000096490383e-09,5.6356011194111805e-09,-5.9999999886262144e-09,7.999999988461681e-09,0.9994999018199463,8.808866801204855e-09,0.999499892064302,0.9994999165564755,0.0019431000167697532,0.02679580692185307,-1.0932423030392269,0.18902126189675378,0.12843160755119876,0.24913996555548343,0.8782753819087245,0.6894446086193584,1.185589519650655,457,543,0.10254900843827675,0.2222219320387424,0.002594186944786969,0,0.0,1.0,0.0,0.5,743,fri_c1_1000_5,RandomForest
250,5,2,0.02,1.200000000238788e-08,1.4310835068078083e-08,-8.000000006891383e-09,3.600000002812465e-08,0.9979980160718039,3.5641855013519275e-09,0.997998011282028,0.9979980201308819,0.4172893288204202,0.5254652535168592,-0.2498473703290709,1.0431203214653884,0.43147164177984265,0.3292870763505667,0.9315610515444938,0.6849326630370529,1.2818181818181817,109,141,0.11296041938256951,0.2836709530710668,0.014110550674575562,0,0.0,1.0,0.0,0.5,744,fri_c3_250_5,KNN
159,15,2,0.09433962264150944,558.4927966457022,1356.867341639768,0.7358490566037735,5113.836477987421,72.01481079567942,157.472330503217,0.2664936248812896,480.4233913364732,0.621461436971009,0.7867963510961796,0.8868522191245266,1.5646411139207548,0.35528447542911407,0.2836344315668841,0.9719988006718847,0.6407848608302267,1.9090909090909092,54,105,0.3586361092603259,0.5239192716333825,0.11073245086794681,0,0.0,0.2545073375262055,0.1774709586854399,0.5,745,auto_price,LogisticRegression
250,25,2,0.1,1.2800000013601928e-09,1.8615090652233068e-08,-4.8000000011150236e-08,4.400000001303361e-08,0.9979980236442165,1.7348365459666352e-08,0.9979979963156996,0.9979980530053654,0.02272503916162903,0.09420851237268414,-1.1973146826497152,0.10354933975612096,0.05282468604692433,0.06367669909276696,0.8914560446082603,0.6827430482038837,1.3240740740740742,107,143,0.039894322406678666,0.28112245414664794,0.0,0,0.0,1.0,0.0,0.5,746,fri_c1_250_25,RandomForest
163,5,2,0.03067484662576687,49.46431419631902,89.09083877082459,0.5276073619631901,227.38036809815952,46.92984882460998,81.0412782152265,0.4787635095736608,207.96162955985335,0.554184190233052,1.3369889468431486,1.4029608399268345,4.7049918918186275,0.38351863137483777,0.26615638252306684,0.8751677834938995,0.6006618606306209,2.4166666666666665,47,116,0.11181487050904529,0.1618976290119034,0.009417148495504568,0,0.0,0.39018404907975457,0.3661626003159654,0.5,748,analcatdata_wildcat,RandomForest
500,5,2,0.01,-2.8000000062144978e-09,1.7735839429650073e-08,-2.6000000024922755e-08,1.800000001783708e-08,0.9989995314301309,1.1451192084382533e-08,0.9989995161793507,0.998999545665366,0.4200386567436164,0.5491820814879739,-0.2653358331408325,1.0938741888431818,0.4437491153538487,0.33178082501112915,0.9271825145094438,0.6917945705986355,1.1050420168067228,237,263,0.10568616072777078,0.2424431015612054,0.033517382348531743,0,0.0,1.0,0.0,0.5,749,fri_c3_500_5,RandomForest
500,7,2,0.014,23.996290077142856,47.96078359436844,0.15479999999999997,141.091,14.78306723211879,28.937727789234092,0.8859211915897831,85.42522004068823,-0.04548608572668048,0.5190815211783509,0.48204667003032065,1.787284256771122,0.15343289030811902,0.1478997998671613,0.5550630600500114,0.6930191750980527,1.0283400809716599,246,254,0.018353120588938232,0.06611951139562988,0.0,0,0.0,0.3742857142857143,0.3023421497413222,0.5,750,pm10,RandomForest
1000,10,2,0.01,-5.800000000764916e-09,4.142463034869985e-09,-1.4000000029712468e-08,-1.3308798507694064e-17,0.9994999040443335,1.2579358230927522e-08,0.9994998828590028,0.999499924870826,0.30574207668581505,0.4776500385457678,-0.5890148031959483,0.9889581003735683,0.15125778670498854,0.2577498328119667,0.9307798626049636,0.6859298002523728,1.2698412698412698,440,560,0.05129478902929452,0.2519764977356036,0.0,0,0.0,0.9998000000000001,0.00040000000000000034,0.5,751,fri_c4_1000_10,RandomForest
8192,32,2,0.00390625,0.6606090161552424,0.6862388956204913,-0.5303204826660163,1.385738269409177,7.58646046080184,15.390427848842958,0.6451490617190719,43.744632198269706,-0.0026868065978825667,0.012997436727151564,-1.1968506509704144,0.014275577151087019,0.008246022726500157,0.006757711673147352,0.0309077996505291,0.6931166626713718,1.0154981549815498,4064,4128,0.002749053590707505,0.05196484617363062,0.0,0,0.0,0.9988441467285156,0.0007285872052236399,0.5,752,puma32H,RandomForest
194,32,2,0.16494845360824742,87.54843573083117,290.405729084161,0.004004438144329896,1401.7567010309278,33.27379945963341,116.61777277438499,0.0019450287461869208,585.5257591430496,1.1305611338459585,0.7588196061048165,2.730182233337475,4.48800178607373,0.28844162646616706,0.26134267758330154,0.9959301897483935,0.6905410258652528,1.1428571428571428,90,104,0.010038207174109491,0.06873230217878712,0.0,0,0.0,0.9041559278350516,0.19580785639507992,0.5,753,wisconsin,RandomForest
100,5,2,0.05,-2.3999999993806753e-08,4.498888751787462e-08,-8.000000001562313e-08,5.000000000476845e-08,0.9949874640045235,1.4664701809143896e-08,0.9949874503572294,0.9949874881887648,0.015503842752003338,0.17822973102266584,-1.0731703130741033,0.14383008530949232,0.03417994528992608,0.032470119324819836,0.0916524647128669,0.6899437584583995,1.148936170212766,46,54,0.060456281324064554,0.14300912413529665,0.01226611916125453,0,0.0,1.0,0.0,0.5,754,fri_c0_100_5,LogisticRegression
159,15,2,0.09433962264150944,558.4927966457022,1356.867341639768,0.7358490566037735,5113.836477987421,72.01481079567942,157.472330503217,0.2664936248812896,480.4233913364732,0.621461436971009,0.7867963510961796,0.8868522191245266,1.5646411139207548,0.35528447542911407,0.2836344315668841,0.9719988006718847,0.6407848608302267,1.9090909090909092,54,105,0.3586361092603259,0.5239192716333825,0.11073245086794681,0,0.0,0.2545073375262055,0.1774709586854399,0.5,756,autoPrice,LogisticRegression
264,19,2,0.07196969696969698,1123.4523313875598,3592.51786710068,0.09090909090909091,15295.181818181818,1272.328009821747,4139.410105040231,0.07235234265456293,17830.969181930126,1.0931455658831397,1.2145976922099708,1.356327295173205,2.535675103312688,0.3426001203641289,0.23782343113061977,0.9481647792633333,0.41205067926321287,5.794871794871795,38,226,0.06453213441292734,0.10319042627834452,0.006164591486347959,0,0.0,0.03608452950558213,0.009936152946074252,0.5,757,meta,KNN
8192,21,2,0.0025634765625,77423.0389258975,283352.1375292139,1.1275048828124936,1328125.9598388672,38446.23852160977,103325.97304614035,2.4793420859996935,421993.6681490159,5.397368407174831,4.96338855787007,82.64278406295473,144.66730634006322,0.22838298841908483,0.21066985608888278,0.9393484703374155,0.6128575095115436,2.3062953995157387,2477,5715,0.1231672072312203,0.28821426809412154,0.02595618897562435,0,0.0,0.2676304408482143,0.3170570005113854,0.5,761,cpu_act,RandomForest
100,10,2,0.1,1.8000000000822915e-08,2.0396078050524064e-08,-1.9999999993913774e-08,4.0000000015583124e-08,0.994987459146462,2.8823756027747584e-08,0.9949874157241279,0.9949875056487538,0.16627805011664046,0.2771827279442834,-0.9435809870523452,0.6045424996600474,0.12390482434080986,0.15608905325961986,0.8890950414591333,0.6881388137135884,1.1956521739130435,45,55,0.08705155113532012,0.30239488648203183,0.0,0,0.0,1.0,0.0,0.5,762,fri_c2_100_10,LogisticRegression
250,10,2,0.04,5.599999999375549e-09,2.460569039676567e-08,-4.8000000006431786e-08,4.0000000007367474e-08,0.9979980243812507,1.994288658286327e-08,0.9979979787986767,0.9979980484910045,-0.015434619972727309,0.08490007692821501,-1.1526555351244798,0.061512693707861214,0.05019195130446362,0.04531957440201684,0.17273321323509974,0.6931471805599453,0.9920634920634921,125,125,0.033397358694523205,0.13045665604478907,0.0,0,0.0,1.0,0.0,0.5,763,fri_c0_250_10,RandomForest
450,1,2,0.0022222222222222222,9.5,0.0,9.5,9.5,5.188127472091127,0.0,5.188127472091127,5.188127472091127,0.0,0.0,-1.2074303405572755,0.0,0.0,0.0,0.0,0.3713293553783009,7.053571428571429,55,395,0.010046327969763347,0.010046327969763347,0.010046327969763347,0,0.0,0.04,0.0,0.5,764,analcatdata_apnea3,KNN
